,0,1
0,0.4370258005237874,0.5629741994762125
1,0.384590653357233,0.6154093466427669
2,0.45440898119193646,0.5455910188080636
3,0.4985332241587796,0.5014667758412203
4,0.43309020592371655,0.5669097940762835
5,0.46825399927740813,0.5317460007225919
6,0.4280680990227351,0.5719319009772649
7,0.40305184336308286,0.5969481566369171
8,0.42367715270606193,0.576322847293938
9,0.462689561649519,0.537310438350481
10,0.5199459687864509,0.48005403121354895
11,0.45410949579153487,0.5458905042084652
12,0.46671425879167056,0.5332857412083295
13,0.4253615092896708,0.5746384907103292
14,0.40914463184284194,0.590855368157158
15,0.44795755065583726,0.5520424493441627
16,0.44304534370196064,0.5569546562980393
17,0.4313235223067033,0.5686764776932967
18,0.6780389917718794,0.3219610082281206
19,0.6584625451247195,0.3415374548752806
20,0.4099830854885635,0.5900169145114365
21,0.4243253009814127,0.5756746990185874
22,0.40889981868518677,0.5911001813148132
23,0.425254166723435,0.574745833276565
24,0.43700914000307395,0.5629908599969261
25,0.47493234868187806,0.5250676513181219
26,0.4082917211091735,0.5917082788908264
27,0.4389053155060124,0.5610946844939876
28,0.5196913385862807,0.4803086614137194
29,0.540548840397385,0.45945115960261507
30,1.0,0.0
31,0.6689416187553873,0.33105838124461273
32,0.6231608633898167,0.37683913661018337
33,0.38717826421436125,0.6128217357856387
34,0.35740654829992363,0.6425934517000764
35,0.4060918075796635,0.5939081924203365
36,0.4116851512114037,0.5883148487885963
37,0.4171144024965481,0.5828855975034519
38,0.45000612878760565,0.5499938712123944
39,0.43602155601626075,0.5639784439837393
40,0.46615782272797107,0.5338421772720289
41,0.5276792536490308,0.4723207463509692
42,0.540250189586315,0.459749810413685
43,0.5574988154967495,0.4425011845032506
44,0.6583381806500113,0.3416618193499887
45,0.5955148962849186,0.40448510371508145
46,0.6144349221496692,0.38556507785033084
47,0.6700680846431433,0.3299319153568568
48,0.4189826247111831,0.5810173752888169
49,0.4411305513453605,0.5588694486546395
50,0.3654369065394146,0.6345630934605855
51,0.35436685924575057,0.6456331407542495
52,0.37929776566070955,0.6207022343392904
53,0.44314222559879973,0.5568577744012003
54,0.5085461269593164,0.49145387304068355
55,0.4797635888808523,0.5202364111191478
56,0.42009869618542545,0.5799013038145745
57,0.5272667137494047,0.4727332862505953
58,0.5094749676109986,0.49052503238900147
59,0.532009023002114,0.46799097699788605
60,0.6431218584754086,0.35687814152459135
61,1.0,0.0
62,0.6519175892264921,0.3480824107735078
63,0.5903548686619979,0.409645131338002
64,0.679567276952697,0.32043272304730297
65,0.6715228916628517,0.3284771083371483
66,0.6625494208721948,0.3374505791278052
67,0.679309667748492,0.32069033225150795
68,0.4501916140120779,0.549808385987922
69,0.4031556376639404,0.5968443623360595
70,0.4597183987273645,0.5402816012726355
71,0.43740428849707735,0.5625957115029226
72,0.4342891495242462,0.5657108504757538
73,0.43904239247430626,0.5609576075256938
74,0.4518379753109602,0.5481620246890399
75,0.43224700350808143,0.5677529964919186
76,0.41378343080065666,0.5862165691993434
77,0.3601543664060593,0.6398456335939406
78,0.3792206071136072,0.6207793928863927
79,0.39245049733422804,0.6075495026657719
80,0.4547976041083815,0.5452023958916185
81,0.46253331057122465,0.5374666894287753
82,0.44926675417618567,0.5507332458238143
83,0.520953921039899,0.4790460789601009
84,0.4489233329404968,0.5510766670595032
85,0.48112575083567316,0.5188742491643268
86,0.4988733129817064,0.5011266870182935
87,0.5693571604022161,0.4306428395977839
88,0.6115545746149846,0.3884454253850153
89,0.6354624068104213,0.3645375931895786
90,0.6267172303599504,0.3732827696400495
91,1.0,0.0
92,0.6243130080306242,0.3756869919693758
93,0.6268401098660539,0.3731598901339462
94,0.6335948196363261,0.36640518036367387
95,0.6670472779776777,0.33295272202232223
96,0.4167547116812944,0.5832452883187056
97,0.42373584882524507,0.5762641511747549
98,0.3953176955989971,0.6046823044010029
99,0.4600443204593813,0.5399556795406186
100,0.4491341073995136,0.5508658926004864
101,0.46467154632656965,0.5353284536734304
102,0.45868138208024395,0.541318617919756
103,0.46783948463502767,0.5321605153649723
104,0.4220853568156206,0.5779146431843794
105,0.40649437921973136,0.5935056207802687
106,0.3602640131052127,0.6397359868947873
107,0.3742511475507822,0.6257488524492179
108,0.3613234610142325,0.6386765389857675
109,0.34022594892621694,0.6597740510737831
110,0.40418485376871033,0.5958151462312897
111,0.4680629751320947,0.5319370248679053
112,0.4772598042136505,0.5227401957863494
113,0.4378855860887062,0.5621144139112938
114,0.47623628115114974,0.5237637188488502
115,0.40787730477183676,0.5921226952281632
116,0.4559172935839786,0.5440827064160214
117,0.44197232653823665,0.5580276734617633
118,0.4985689993470781,0.5014310006529219
119,0.5410892803088465,0.4589107196911535
120,0.5571929255481742,0.44280707445182566
121,0.549721595392618,0.450278404607382
122,0.559097488389465,0.44090251161053484
123,0.581644150484378,0.418355849515622
124,1.0,0.0
125,1.0,0.0
126,0.6231337272529431,0.3768662727470569
127,0.5901713214765634,0.4098286785234366
128,0.6669768220618297,0.33302317793817027
129,0.7019626261917116,0.2980373738082884
130,0.42851529550227263,0.5714847044977274
131,0.4284441417792611,0.571555858220739
132,0.4206419279971174,0.5793580720028826
133,0.44862857217171653,0.5513714278282835
134,0.43862502732253417,0.5613749726774658
135,0.4643654422440287,0.5356345577559714
136,0.4245663828963879,0.5754336171036122
137,0.4323916547318033,0.5676083452681967
138,0.46646545027870306,0.5335345497212969
139,0.42829170247242837,0.5717082975275717
140,0.41800144329631583,0.5819985567036842
141,0.4063317454491364,0.5936682545508636
142,0.36194960869211423,0.6380503913078858
143,0.3594200085838932,0.6405799914161068
144,0.38595242653099554,0.6140475734690045
145,0.3834810341505897,0.6165189658494102
146,0.41288165819021466,0.5871183418097854
147,0.41253497178542364,0.5874650282145764
148,0.42484510951965254,0.5751548904803474
149,0.3972221232811445,0.6027778767188555
150,0.40006223810553276,0.5999377618944672
151,0.486997639440887,0.5130023605591131
152,0.485310254920892,0.514689745079108
153,0.48241052305638527,0.5175894769436148
154,0.4935914851101854,0.5064085148898145
155,0.48696565093000016,0.5130343490699999
156,0.5089834814098224,0.4910165185901776
157,0.48111418237928366,0.5188858176207163
158,0.5159768606425656,0.48402313935743435
159,0.5479410861279146,0.4520589138720853
160,0.5467186699625795,0.4532813300374206
161,0.5740232878516303,0.4259767121483698
162,0.5683894634636633,0.4316105365363368
163,0.5689780640648503,0.4310219359351497
164,0.5890571850861185,0.4109428149138815
165,0.6528355312372609,0.34716446876273915
166,0.6973769781274717,0.30262302187252826
167,0.42924411349359776,0.5707558865064023
168,0.3842234411505076,0.6157765588494923
169,0.4037945899472653,0.5962054100527346
170,0.3931108077393816,0.6068891922606184
171,0.44177034831904605,0.558229651680954
172,0.42475464396776824,0.5752453560322318
173,0.46528814316289935,0.5347118568371007
174,0.4254075755440198,0.5745924244559802
175,0.4206625245119191,0.5793374754880809
176,0.3826447649454619,0.617355235054538
177,0.37470131274248614,0.6252986872575139
178,0.31928745221615423,0.6807125477838458
179,0.36471304164440593,0.635286958355594
180,0.36967603626364937,0.6303239637363507
181,0.36447399042947565,0.6355260095705244
182,0.4040974633432371,0.595902536656763
183,0.41744126057394104,0.582558739426059
184,0.3914791769758471,0.6085208230241529
185,0.4582416199200701,0.5417583800799299
186,0.45474491595393923,0.5452550840460607
187,0.46467145341955357,0.5353285465804464
188,0.4587822886250315,0.5412177113749684
189,0.526570682359824,0.47342931764017593
190,0.520686188316966,0.479313811683034
191,0.5482331524407257,0.4517668475592743
192,0.4996546116751944,0.5003453883248056
193,0.49570282371356816,0.5042971762864319
194,0.5364158336449038,0.46358416635509625
195,0.6003241077277227,0.3996758922722773
196,0.545886918971174,0.45411308102882597
197,0.5878514825980339,0.41214851740196606
198,0.6436786515698307,0.35632134843016927
199,0.5782044629094168,0.42179553709058315
200,0.666795949838512,0.333204050161488
201,0.6834579292197418,0.31654207078025826
202,0.6668509293318923,0.3331490706681078
203,0.40212866030127487,0.5978713396987251
204,0.41175341237576424,0.5882465876242358
205,0.4030269231220452,0.5969730768779548
206,0.3910877715925086,0.6089122284074914
207,0.3880894877352848,0.6119105122647152
208,0.4117913571107249,0.5882086428892751
209,0.43290336209025854,0.5670966379097414
210,0.4144970920842485,0.5855029079157515
211,0.4266967617834652,0.5733032382165348
212,0.38606950119898564,0.6139304988010144
213,0.33735049154567237,0.6626495084543277
214,0.3764342437470031,0.6235657562529969
215,0.39259757152627345,0.6074024284737266
216,0.3862913812675879,0.6137086187324121
217,0.34499236348556145,0.6550076365144385
218,0.4493193455455858,0.5506806544544143
219,0.4195216759083309,0.5804783240916691
220,0.43248183920216915,0.5675181607978308
221,0.5089515978587693,0.4910484021412308
222,0.44396819355153333,0.5560318064484667
223,0.48034822353551027,0.5196517764644897
224,0.4665830006551279,0.5334169993448721
225,0.5032308119529318,0.49676918804706816
226,0.5256924848100999,0.4743075151899001
227,0.5193981405253657,0.4806018594746344
228,0.504055208513914,0.49594479148608595
229,0.5111490100939469,0.48885098990605313
230,0.5361733065423528,0.4638266934576471
231,0.531964080007066,0.46803591999293404
232,0.5335346914256536,0.46646530857434637
233,0.5410443114727581,0.4589556885272419
234,0.608615285944403,0.3913847140555971
235,0.694069958224854,0.305930041775146
236,0.6926372389633788,0.30736276103662125
237,0.7071684399531746,0.29283156004682537
238,0.6679955148336376,0.33200448516636244
239,0.7168005758225935,0.28319942417740646
240,0.4143734138264594,0.5856265861735406
241,0.394744371142736,0.605255628857264
242,0.41304850418944067,0.5869514958105594
243,0.42767114015528807,0.5723288598447119
244,0.3929176570438866,0.6070823429561134
245,0.4380561281966633,0.5619438718033367
246,0.41812589623149415,0.5818741037685059
247,0.3793347740084468,0.6206652259915533
248,0.36311596990762646,0.6368840300923735
249,0.318531284061822,0.6814687159381779
250,0.3618119621797767,0.6381880378202234
251,0.3397191176342504,0.6602808823657496
252,0.3517083444233128,0.6482916555766872
253,0.41124282984922994,0.5887571701507701
254,0.38241790882863375,0.6175820911713663
255,0.3774282932453043,0.6225717067546958
256,0.40181552102167156,0.5981844789783285
257,0.4220834079933186,0.5779165920066813
258,0.46900790574210316,0.5309920942578968
259,0.48014682403648906,0.519853175963511
260,0.46949221965347504,0.5305077803465249
261,0.4943441990098208,0.5056558009901791
262,0.46529005340997426,0.5347099465900258
263,0.5302703286507477,0.4697296713492522
264,0.5406671134108427,0.45933288658915733
265,0.5235808540092235,0.47641914599077656
266,0.5407912201106767,0.4592087798893233
267,0.5582430935460446,0.4417569064539554
268,0.5877062700817131,0.4122937299182869
269,0.5868695098265997,0.41313049017340037
270,0.6296471491204056,0.3703528508795943
271,0.666436612565587,0.3335633874344131
272,0.6867268825665789,0.31327311743342107
273,0.6446293043200877,0.3553706956799123
274,0.6688081358135645,0.3311918641864355
275,0.6862924824307037,0.3137075175692962
276,0.40639103106582986,0.5936089689341701
277,0.3976927120938046,0.6023072879061954
278,0.36985044853117427,0.6301495514688258
279,0.3819285655600725,0.6180714344399275
280,0.4226467822909647,0.5773532177090354
281,0.4355668338704541,0.564433166129546
282,0.3941114830655263,0.6058885169344737
283,0.3492941227877056,0.6507058772122944
284,0.3503741889416938,0.6496258110583062
285,0.33659504115958544,0.6634049588404146
286,0.3526631516395842,0.6473368483604157
287,0.40185519978969636,0.5981448002103036
288,0.3313620756389833,0.6686379243610168
289,0.35983233978714657,0.6401676602128534
290,0.43959956640426373,0.5604004335957362
291,0.3979731528792912,0.6020268471207089
292,0.39621606164156264,0.6037839383584374
293,0.3529936448646965,0.6470063551353036
294,0.48140222264504645,0.5185977773549536
