"x"
5.32833333333333
3.205
3.39833333333333
5.98833333333333
6.50166666666667
7.20833333333333
4.36666666666667
1.10666666666667
4.02
2.295
3.01833333333333
5.215
-0.455
2.42
-0.315
-1.15833333333333
2.35833333333333
1.47333333333333
8.79166666666667
9.485
5.08833333333333
-2.85166666666667
1.86666666666667
0.523333333333333
5.98833333333333
4.73166666666667
1.22166666666667
1.5
-4.41166666666667
4.405
1.37833333333333
0.6
-0.69
3.96166666666667
-1.73333333333333
1.74
0.726666666666667
5.31333333333333
5.51666666666667
-0.5
1.68666666666667
4.29333333333333
3.76333333333333
-1.60833333333333
1.77666666666667
1.395
0.593333333333333
3.52666666666667
-0.613333333333333
-1.50666666666667
4.05
5.33666666666667
-0.738333333333333
6.22
-3.435
6.125
3.11166666666667
3.09666666666667
2.12666666666667
0.11
1.59833333333333
3.14833333333333
-0.415
0
2.87166666666667
7.64
7.51
4.93666666666667
6.36333333333333
4.79833333333333
0.193333333333333
6.76333333333333
6.87666666666667
2.33666666666667
1.18166666666667
2.67833333333333
2.00833333333333
-0.4
1.83333333333333
2.115
1.37666666666667
5.93
4.86
-1.37833333333333
0.313333333333333
1.175
6.45166666666667
3.545
6.875
2.38333333333333
2.325
2.42666666666667
